channel,activation_variance_clean,activation_variance_clean_iqr,activation_variance_light,activation_variance_light_iqr,active_ratio_clean,active_ratio_clean_iqr,active_ratio_light,active_ratio_light_iqr,gradient_energy_clean,gradient_energy_clean_iqr,gradient_energy_light,gradient_energy_light_iqr,orientation_coherence_clean,orientation_coherence_clean_iqr,orientation_coherence_light,orientation_coherence_light_iqr,dominant_angle_clean,dominant_angle_clean_iqr,dominant_angle_light,dominant_angle_light_iqr,spectral_centroid_clean,spectral_centroid_clean_iqr,spectral_centroid_light,spectral_centroid_light_iqr,cross_light_ncc,cross_light_ncc_iqr,relative_mad,relative_mad_iqr,mean_shift_absolute,mean_shift_absolute_iqr,mean_shift_relative,mean_shift_relative_iqr,gradient_retention,gradient_retention_iqr,spatial_entropy_clean,spatial_entropy_clean_iqr,component_count_clean,component_count_clean_iqr,component_scale_clean,component_scale_clean_iqr,spatial_entropy_light,spatial_entropy_light_iqr,component_count_light,component_count_light_iqr,component_scale_light,component_scale_light_iqr,gradient_energy,orientation_coherence,spectral_centroid,density_label,structure_label,illumination_label,colour_label,frequency_label,soft_label,dead_variance_max_condition,dead_gradient_max_condition,dead_base_rule,dead_bootstrap_stability,confirmed_dead_candidate,manual_review_status
77,0.08088341088471085,0.033859610906869494,0.07532702557507757,0.03312627211269788,0.6655208333333333,0.056041666666666656,0.6346875000000001,0.13807291666666666,0.07745593687633645,0.036636924359670794,0.07241829683783935,0.038604441648257784,0.13208137196354913,0.05417098530173711,0.11857622814110598,0.07137677711780505,140.7823230703413,9.32558037759324,140.56719387276104,15.424910581953725,0.33138832092923687,0.012597919748268016,0.3232752720011675,0.03579806743777425,0.9320681755791613,0.21539703390657217,0.2620504527189821,0.4735573047774181,-0.0158957808976235,0.049595471526292095,-0.06818992029839706,0.20924043134538947,0.9475981113677967,0.2724271042778812,0.9123331803601067,0.01438172867969445,75.0,14.0,0.0012103533072367761,0.00016059305289144654,0.9045777807931754,0.03264960801083239,70.0,26.0,0.0011955184351017684,0.0002590776821862347,0.0749371168570879,0.12532880005232755,0.32733179646520216,Dense-global,Region-blob,Stable,N/A,Mid-frequency,Dense-global + Region-blob + Mid-frequency + Stable,0.08088341088471085,0.07745593687633645,False,0.0,False,not_required
78,0.02784470572498578,0.010704803748200108,0.0226265094222205,0.0147792947175382,0.39625,0.04812500000000003,0.3770833333333333,0.06697916666666665,0.028270359016278078,0.009354109935587444,0.023446711216911293,0.015605175207882141,0.11711906985867696,0.06343585585900872,0.12166725961760298,0.05755474654005109,106.9468802339994,15.365535452049357,101.19953500439675,11.497038462729748,0.3840256498896305,0.0172161736109383,0.38210144043389377,0.01828045092826558,0.8580281486115948,0.37301094812634683,0.5537543267350109,0.6082114456934637,-0.014626635523158599,0.02322081217648702,-0.18861857874426075,0.3077618848206149,0.8368057687287785,0.26040501691659734,0.836778582810819,0.022010005579295888,57.5,14.5,0.0007197278911564625,9.51628885315195e-05,0.81852773451767,0.04485590105696158,47.5,19.0,0.0007483208655083655,0.0001236738079808536,0.025858535116594687,0.11939316473813996,0.3830635451617621,Moderate-region,Texture/high-frequency,Sensitive,N/A,High-frequency,Moderate-region + Texture/high-frequency + High-frequency + Sensitive,0.028391779168499956,0.028567121818525394,False,0.0,False,not_required
79,0.07857262633634762,0.03748188673236786,0.07041385557038689,0.052765916528776956,0.29708333333333337,0.04145833333333332,0.27437500000000004,0.0708854166666667,0.07096342979712741,0.03423217064930402,0.06409121489151301,0.04820445390919445,0.49977012582084884,0.061578819108784766,0.4960526346187737,0.06760764474699521,140.92112320698735,2.772215943830986,141.73781881299885,2.688903138107122,0.34611275682931764,0.01644298012773371,0.3387334041243451,0.02101840896041446,0.9563469234195086,0.20745856099190796,0.2975744864036737,0.5245465767027747,-0.004172681975996961,0.015501605967775021,-0.038449012148100654,0.18200485648126305,0.9643523933585456,0.17024372837478163,0.7995914987838586,0.02268153705654019,34.5,11.75,0.0010229700854700854,0.00023852566099114058,0.7903812690715258,0.03550773978528099,31.0,16.75,0.0010420070806100219,0.00022772687769291036,0.06752732234432021,0.4979113802198113,0.34242308047683134,Moderate-region,Mixed/isotropic,Stable,N/A,Mid-frequency,Moderate-region + Mixed/isotropic + Mid-frequency + Stable,0.07921528422788182,0.07096342979712741,False,0.0,False,not_required
80,0.05146697232915667,0.025576537130532533,0.04760568977612195,0.03974444067624231,0.3226041666666667,0.08218749999999997,0.31447916666666664,0.10692708333333334,0.04753370090967492,0.02305580836790269,0.0429226159747413,0.02966386024521327,0.08333514714366481,0.07997190643567423,0.09583990310915924,0.08037404598024159,75.0082580414144,65.05871463052281,73.88024673339376,36.7471792168276,0.36212797129863056,0.042896900291015505,0.3638145269770183,0.03617415592744844,0.8933968500933577,0.3721331155214841,0.5010709923397365,0.7346054970892573,0.0,0.011944545484885032,0.0,0.14790541776163335,0.9999999999834748,0.15923427798473522,0.816872448798106,0.030213125669747987,38.5,14.75,0.0008628958086979372,0.0002924435385208528,0.8116561892267797,0.03380137239801073,37.5,16.25,0.000830965909090909,0.0003273584030187923,0.04522815844220811,0.08958752512641202,0.3629712491378244,Moderate-region,Texture/high-frequency,Sensitive,N/A,High-frequency,Moderate-region + Texture/high-frequency + High-frequency + Sensitive,0.05281237009407208,0.048421673186506475,False,0.0,False,not_required
81,0.08664531383659557,0.021725440101770743,0.07727683355444118,0.02865173166066043,0.6290625,0.0675,0.64875,0.08864583333333331,0.04877698936717603,0.01528895269840641,0.04538666235037662,0.020274600615790644,0.16157833374614078,0.06084728715238222,0.16586811180727248,0.05483835759854952,138.23601479821968,9.65929728569526,142.31969365241457,10.090134709513904,0.20842420311470503,0.02975353003171241,0.21744468014119805,0.02800436992232211,0.9434754042205751,0.1672504106699878,0.24214755211233174,0.3720953817489411,-0.004519186541164122,0.008574098803662035,-0.019102508717129617,0.03334878370409821,0.9721101922264674,0.1923182524741972,0.9116063888114199,0.012924224914956817,37.5,12.5,0.0023739035087719297,0.0007384975789096128,0.9152648111764601,0.018095845839877,38.0,7.0,0.002225877192982456,0.0006155254790429208,0.04708182585877632,0.16372322277670665,0.21293444162795155,Dense-global,Region-blob,Stable,N/A,Low-frequency,Dense-global + Region-blob + Low-frequency + Stable,0.08799892168833459,0.04877698936717603,False,0.0,False,not_required
82,0.05885168046025281,0.013574274853227562,0.054013631914040586,0.028311301839514198,0.6794791666666666,0.05770833333333325,0.7104166666666667,0.05697916666666658,0.04850598030953114,0.007805190290054616,0.044962094411895984,0.01918067515859496,0.08539776435757013,0.0502600314945625,0.09957496136883642,0.03575020620473329,118.55713406166275,13.847851999054882,119.06576895597487,26.995714726876813,0.29263488626735285,0.021963833256002763,0.2962733454820601,0.03027185951609329,0.9012790146576029,0.3232535750402522,0.32193161235682954,0.47230097734885934,-0.009443627171468724,0.019529487426307238,-0.039447338317912355,0.09605358598769603,0.903471979334656,0.31238284235378366,0.918065953699984,0.011942595998917116,65.0,15.75,0.0014171570616883116,0.0003862382192460318,0.9226588708799242,0.015633957480793104,66.0,17.5,0.0014948471926083866,0.0003826766392590862,0.04673403736071356,0.09248636286320328,0.2944541158747065,Dense-global,Region-blob,Intermediate,N/A,Low-frequency,Dense-global + Region-blob + Low-frequency + Intermediate,0.05885168046025281,0.04850598030953114,False,0.0,False,not_required
83,0.06208933914453604,0.033917635577459235,0.06730434705488902,0.03176891649791379,0.41333333333333333,0.08656249999999999,0.39145833333333335,0.10979166666666668,0.057782564586226166,0.03286801071279848,0.06320660773926054,0.028365086064015006,0.053478692573620035,0.062066079060302905,0.06807886610892158,0.06833631583873248,130.4368922912118,98.49437294938103,118.24611156686366,91.75699344775508,0.3258713313262271,0.020218042092333688,0.32555051274773633,0.02610287914486842,0.9162896355917634,0.23893676331638602,0.3456801072587749,0.6137654806239421,0.0,0.00826006108597313,0.0,0.05668968807135455,0.9999999999879712,0.2259585476657282,0.8557716042601311,0.030407091657900676,65.5,13.5,0.0008439378963841529,9.04313785173161e-05,0.8514101230906659,0.03784372994680962,63.0,14.5,0.0008296783625730995,0.00011504108232623857,0.06049458616274335,0.06077877934127081,0.3257109220369817,Moderate-region,Mixed/isotropic,Intermediate,N/A,Mid-frequency,Moderate-region + Mixed/isotropic + Mid-frequency + Intermediate,0.06984952986549023,0.06352841515183584,False,0.0,False,not_required
84,0.06152030301785694,0.02468457589713323,0.06218607799674214,0.0222664481744587,0.8007291666666667,0.0457291666666666,0.8125,0.05156250000000007,0.05440821855030714,0.02238280195314013,0.054518856238477284,0.024123117901608607,0.09684462005840588,0.07153809410730382,0.0869033084559803,0.09610227897434807,89.40454355432566,30.027635944873964,86.46748493373121,28.901361005102814,0.33248542486138966,0.018074624901330272,0.3321194827529266,0.030132188041580743,0.8677690009097097,0.38333710974801527,0.3056303586737039,0.4660485958306467,-0.00647646508585116,0.016812896891784335,-0.027001964373864824,0.06116388092638226,0.9995679672328105,0.06057848338712479,0.9442823362459896,0.007912078556545188,99.0,12.75,0.0010832938762626262,0.00012970719220932111,0.943630575798529,0.006228360118882725,92.5,17.5,0.001165943287037037,0.000290474363572098,0.05446353739439221,0.09187396425719309,0.3323024538071581,Dense-global,Mixed/isotropic,Sensitive,N/A,Mid-frequency,Dense-global + Mixed/isotropic + Mid-frequency + Sensitive,0.06218607799674214,0.055609645928957105,False,0.0,False,not_required
85,0.10212155040361427,0.02534661129225496,0.09930615380981982,0.10947453372027158,0.5171875,0.05552083333333335,0.5232291666666666,0.21473958333333326,0.07617995111174146,0.027015819826177373,0.0719889973874835,0.07283102805303676,0.13853859920812148,0.07909012227294249,0.16288484313641172,0.13619418368731737,72.38490948858964,26.386300555386228,79.90493336101332,24.5467828229295,0.27350632090405913,0.04108071464265689,0.2907801154626286,0.08489776896598666,0.9217789127976561,0.3078811775708392,0.49511334832648396,0.6841862461362614,0.0,0.1433442869603896,0.0,1.0142771503130097,0.9999999999860865,0.9418158763944552,0.8785507818877883,0.018605978365076492,57.5,12.75,0.001304398148148148,0.00020002408814850828,0.876477814489951,0.07752585415298363,58.0,19.75,0.0011927867077063383,0.0002927241818647371,0.07408447424961248,0.1507117211722666,0.28214321818334387,Dense-global,Region-blob,Sensitive,N/A,Low-frequency,Dense-global + Region-blob + Low-frequency + Sensitive,0.1100170953867799,0.08364709708697006,False,0.0,False,not_required
86,0.05762033054637223,0.0131159964753065,0.05510263367858993,0.02187367051832597,0.6183333333333333,0.03473958333333338,0.6628125,0.0826562500000001,0.05936266673116811,0.014552991148263555,0.05489152785796014,0.022569392510784603,0.1276541080709489,0.05206967909720722,0.11573352323687278,0.10067594658857339,81.44460532008851,20.632374418219115,82.83395389343666,16.35672701775117,0.34523727338001764,0.014874583930746699,0.34743285772289484,0.021036954636470706,0.8507602673843249,0.356630246766779,0.4284425573339485,0.5202485920583015,0.009447805139981655,0.018252708696700974,0.05224113700821212,0.1016980032176575,0.9545391550978248,0.15737226388167735,0.9087441130316727,0.008039582352460828,93.0,13.5,0.0008527945453821021,7.1008211192183e-05,0.9212218483046661,0.018055525778493453,94.0,18.0,0.0009074682924753149,0.00014837470449172575,0.057127097294564125,0.12169381565391084,0.3463350655514562,Dense-global,Mixed/isotropic,Sensitive,N/A,Mid-frequency,Dense-global + Mixed/isotropic + Mid-frequency + Sensitive,0.057912719181170955,0.05956964716899177,False,0.0,False,not_required
87,0.10044232415353156,0.041906952626198465,0.08923963874991686,0.036552626783207365,0.4029166666666667,0.10541666666666671,0.36520833333333336,0.09010416666666665,0.07405691767864825,0.02658993648016854,0.06615676560980552,0.024834327504296858,0.3387187195373658,0.09568728963389606,0.34067927015551025,0.11035001626385393,66.36166871180168,6.998767972324053,66.63250351666039,7.2148864023520645,0.27995584724385236,0.022723903831026238,0.27722766085778416,0.02608777221202163,0.9592723580165332,0.1576658196719246,0.2700534898530497,0.4332479292946064,-0.00837468890493595,0.022789524032652185,-0.04774368286506392,0.15374868233528044,0.971386842790916,0.18596831894853683,0.8381375221183609,0.040530472372748205,39.5,9.75,0.0016056773088023088,0.0005517566999886079,0.8234613678233158,0.037876717400861404,36.0,11.75,0.001451569264069264,0.0005190242494929995,0.07010684164422688,0.33969899484643806,0.27859175405081826,Moderate-region,Region-blob,Stable,N/A,Low-frequency,Moderate-region + Region-blob + Low-frequency + Stable,0.10044232415353156,0.07405691767864825,False,0.0,False,not_required
88,0.06041210076230319,0.019484915841903573,0.05909064571338203,0.016888038426134046,0.5041666666666667,0.051145833333333335,0.5341666666666667,0.08161458333333327,0.048895831457106104,0.017775382347479954,0.04971900931748301,0.013693483140138636,0.09826524055695127,0.07175676207852563,0.1078208735518141,0.0591515201301899,77.91814816067853,41.91673199395729,75.96384851562217,35.771469529270945,0.32200684805670876,0.03488371737074136,0.3278808773693117,0.024572597811499675,0.91258370700108,0.3686254363611152,0.34855176001275656,0.5501910113809304,0.0,0.017031605509883634,0.0,0.11454490573352594,0.9999999999859863,0.08883377008710824,0.8830624744276228,0.014792909101669749,61.0,11.5,0.0009771825396825396,0.0002730193452400142,0.8922152121694753,0.01913256424417975,57.0,14.25,0.0010742521367521367,0.0003477643762183235,0.049307420387294555,0.10304305705438269,0.32494386271301023,Dense-global,Mixed/isotropic,Intermediate,N/A,Mid-frequency,Dense-global + Mixed/isotropic + Mid-frequency + Intermediate,0.06257936407108253,0.051412016273600536,False,0.0,False,not_required
89,0.036006636402678274,0.007687990921709017,0.02863405595360911,0.012572192865636732,0.45625000000000004,0.049427083333333344,0.3884375,0.09078124999999998,0.03248491386319948,0.00689083377253169,0.026741970266412465,0.011885874733538446,0.09713466377282498,0.0809707736162024,0.11366248433685922,0.09557434039334378,64.48330603733461,20.31747324695082,80.84904624766692,26.833216904127532,0.31155984807464,0.022248095971103943,0.30656988980142097,0.03876957425608146,0.8171689478218749,0.4497286004228791,0.5072832725082934,0.6005963597943685,-0.01989609591671373,0.04215264857913459,-0.18491380313114367,0.37146064664901957,0.8212618127264173,0.34477779308791556,0.8678257033356072,0.015767061937556504,62.0,8.25,0.0008846527178602244,0.000145099144769991,0.8455548981821588,0.034191454961234546,52.0,16.75,0.0008951610712733594,0.00016954438025210074,0.029613442064805973,0.1053985740548421,0.3090648689380305,Moderate-region,Mixed/isotropic,Sensitive,N/A,Mid-frequency,Moderate-region + Mixed/isotropic + Mid-frequency + Sensitive,0.036651959039362345,0.03334859096977013,False,0.0,False,not_required
90,0.015327179501944253,0.008926682286828146,0.01630324348226256,0.008075435096229712,0.22583333333333333,0.036250000000000004,0.211875,0.06468750000000001,0.01614303738840614,0.008939638477321248,0.017437461758828175,0.009132784753864632,0.11029744509234922,0.053731839861745775,0.12119813233626629,0.07738597052615158,86.51640893137562,32.69893319202008,79.53266778307449,33.1744151258216,0.41424013570253027,0.02359313476820951,0.41146283441363274,0.021128146632152123,0.8529233694228397,0.49185367470822017,0.530441634431664,0.8690103128904578,-8.082094713851573e-05,0.0050827137470893565,-0.0015845014418312774,0.12588252572450662,0.999999999965252,0.086166858036547,0.7786987834300181,0.017428166434161896,31.0,8.75,0.000663793103448276,0.0001377532768157767,0.7735431425465276,0.03570627881832611,29.5,13.75,0.000625,0.00012001452150908667,0.016790249573617157,0.11574778871430776,0.4128514850580815,Moderate-region,Texture/high-frequency,Sensitive,N/A,High-frequency,Moderate-region + Texture/high-frequency + High-frequency + Sensitive,0.01630324348226256,0.01756315523838514,False,0.0,False,not_required
91,0.03291286944713735,0.02150433409368451,0.031552546677371646,0.02257631069709073,0.14083333333333334,0.028489583333333318,0.138125,0.03734375000000002,0.0330000506614555,0.02104420178561142,0.033918325256238696,0.023760784573730744,0.06416011401611438,0.04855982286979881,0.060076583827133524,0.04487805265586989,52.26494841760913,28.084333721806573,47.53146435690235,29.72362131265602,0.41726837423981356,0.015522895774470302,0.4206759363301872,0.026573604464946277,0.8975536610285603,0.388819212847213,0.5088085746138135,0.8106133576287339,0.0,0.0052224845509871,0.0,0.13989429587606914,0.9999999999737696,0.18343075297697842,0.7079995758806639,0.022248731170658953,21.5,4.75,0.000540895061728395,5.445075757575749e-05,0.7049432191122413,0.023600965832127008,19.5,9.0,0.000516826923076923,6.738714802651577e-05,0.0334591879588471,0.06211834892162395,0.41897215528500037,Moderate-region,Texture/high-frequency,Sensitive,N/A,High-frequency,Moderate-region + Texture/high-frequency + High-frequency + Sensitive,0.03291286944713735,0.03416617604338318,False,0.0,False,not_required
92,0.0545017401781281,0.015852282677157804,0.05813945114917064,0.012624403647007745,0.33375,0.03125,0.3235416666666666,0.04307291666666668,0.056704419523294344,0.015455636365860045,0.0589076323143395,0.015776274223511785,0.09721703891398745,0.056376802760896544,0.08963521297075319,0.04918873631249326,122.19917026151246,32.586884640967554,116.09961327473097,36.99866788491303,0.4271170141874818,0.011384208776276827,0.4195888803307147,0.014735722857286748,0.8761223737209287,0.361914336529244,0.5295440144197914,0.6958187298626557,0.0,0.009652280944156919,0.0,0.09592405718429353,1.066479101122036,0.13741074905182804,0.8258022658174884,0.014798406198476721,48.0,7.5,0.0006532356532356532,4.5327388558285544e-05,0.8204966925491932,0.015871588768957112,46.0,12.5,0.0006579118389780155,4.521070531722103e-05,0.05780602591881692,0.09342612594237032,0.4233529472590982,Moderate-region,Texture/high-frequency,Sensitive,N/A,High-frequency,Moderate-region + Texture/high-frequency + High-frequency + Sensitive,0.05949462586730245,0.06105614140502058,False,0.0,False,not_required
93,0.060559910191640066,0.013069925118069543,0.05916403028688458,0.019939162201925514,0.5904166666666667,0.043489583333333304,0.5825,0.1825520833333334,0.048160794469646384,0.01366151926075334,0.04639421745509749,0.01644140107895685,0.17576442654373164,0.07578970997834755,0.18218590559270276,0.07044115354756053,36.794605119378645,11.287203908610707,36.923433972907176,14.50053096898801,0.27537187118882167,0.027119790698671875,0.2685719472731902,0.026287978008848245,0.9400543322308001,0.19225173099670056,0.32382206292459786,0.428601388204042,0.0,0.04998069609241933,0.0,0.33826975947408966,0.9917470399601038,0.27919775744153197,0.8878357243083954,0.00722909059706478,50.0,12.5,0.0015350723622782447,0.0003586066433419752,0.8838600340990641,0.03789584866847884,46.5,15.0,0.0015516542715484365,0.00042870446243988133,0.04727750596237194,0.1789751660682172,0.27197190923100595,Dense-global,Region-blob,Intermediate,N/A,Low-frequency,Dense-global + Region-blob + Low-frequency + Intermediate,0.061164490826586385,0.048160794469646384,False,0.0,False,not_required
94,0.05691897264211636,0.012236266819882727,0.05467804384977257,0.022077294264116476,0.5037499999999999,0.06880208333333326,0.4684375,0.08718749999999997,0.05388970036988762,0.013411551200685837,0.05217396679294849,0.022156458081276136,0.10930920445419626,0.03725159013788716,0.09685712643378075,0.06249522565242496,100.89291129814211,19.268675102456925,95.2128099051524,17.85765811646995,0.38276864320410525,0.018224459312780383,0.37548057885204816,0.05209871672769051,0.8298072777589491,0.38550677766405084,0.5402413129877668,0.6139043354245517,-0.004841218188266792,0.02995617433721255,-0.04099991388736775,0.20981709874040852,0.999999999979879,0.19757302519949183,0.8773846055798953,0.019213593517966254,68.5,10.25,0.000750569775596073,8.878487310657332e-05,0.866932221413697,0.029523955577857364,59.5,15.25,0.0007526419082125604,9.633283223397908e-05,0.05303183358141805,0.1030831654439885,0.3791246110280767,Dense-global,Texture/high-frequency,Sensitive,N/A,High-frequency,Dense-global + Texture/high-frequency + High-frequency + Sensitive,0.059078058006594714,0.05640381879177214,False,0.0,False,not_required
95,0.08027467027803822,0.034079499703251595,0.07632885166344466,0.04364984889182935,0.4978125,0.07223958333333325,0.491875,0.11208333333333342,0.061622157565728225,0.027714559500452284,0.05872560596804068,0.02680397912401279,0.2280751996583915,0.07198110721474071,0.25781042555558686,0.06946193253095959,42.498168250013435,13.500726169053827,40.680198166012936,10.82580436073912,0.26111393846186726,0.04608911494099732,0.27035309971069055,0.04369145171896707,0.9396436840279774,0.14950242887402632,0.30956394878922266,0.40283016283992323,-0.010425474392089504,0.017932902915639218,-0.05335146602034709,0.1377796354646466,0.9548799304521419,0.15718386117544714,0.8613083763477365,0.0214552173989202,35.5,13.5,0.001818865740740741,0.0007561137692716638,0.8590680837494342,0.019050625369825824,35.0,13.0,0.0017855902777777779,0.0007559793037280702,0.06017388176688446,0.2429428126069892,0.2657335190862789,Moderate-region,Region-blob,Stable,N/A,Low-frequency,Moderate-region + Region-blob + Low-frequency + Stable,0.08027467027803822,0.061622157565728225,False,0.0,False,not_required
96,0.08536252622484716,0.0182717115925745,0.08388211739741894,0.02004181022473933,0.8062499999999999,0.03380208333333323,0.8064583333333333,0.03328124999999993,0.0685322812790312,0.016529084953958093,0.06615650327407693,0.019142231519771978,0.09157666145757652,0.06941066995199899,0.10852052150926536,0.07449511017762106,65.15427745174999,12.743030285190457,66.29678010249488,11.111700969984525,0.28527438613316014,0.02414842904581066,0.2825030413139495,0.035736054261071515,0.9210456115399832,0.2496820446164688,0.23802711514749048,0.3444158555106062,-0.002430940424739375,0.010818053833570498,-0.007623709421281702,0.03538391171507088,0.9682438832644181,0.12169882326607429,0.9479558252392307,0.005988153394825502,80.0,14.75,0.0014286741739273382,0.0002753642371765971,0.9479558252392307,0.008503901918567758,79.5,15.0,0.001509956071903358,0.000285029326367473,0.06734439227655406,0.10004859148342093,0.28388871372355484,Dense-global,Region-blob,Intermediate,N/A,Low-frequency,Dense-global + Region-blob + Low-frequency + Intermediate,0.08611730361910643,0.0685322812790312,False,0.0,False,not_required
97,0.05148088113825594,0.006065633366680395,0.04952881548306505,0.012483553441426112,0.9353125,0.02750000000000008,0.9279166666666666,0.02036458333333324,0.04088862611718243,0.010208193068437149,0.037337086738300496,0.012167661664398942,0.09859019950549056,0.04936368612769382,0.10916405099759832,0.044838871737271205,63.221725080475366,16.448794441496112,62.96837680907505,13.232820734371636,0.2749475760263279,0.03789696143905169,0.27180618041030236,0.032923084148917786,0.8972788414648323,0.2700625058544085,0.2369143232223796,0.28974357886930596,-0.008658903988775807,0.05258424570748804,-0.02622715011264917,0.16988544659584634,0.9232160935910882,0.172203044605457,0.9668916011223283,0.003801160247094426,74.5,18.5,0.0018735923423423423,0.0003939590962935551,0.9655853401075334,0.009331393521237241,71.5,19.5,0.0019966475581709954,0.0005793918321441137,0.03911285642774146,0.10387712525154444,0.27337687821831513,Dense-global,Region-blob,Intermediate,N/A,Low-frequency,Dense-global + Region-blob + Low-frequency + Intermediate,0.05286156032468216,0.04112314561271195,False,0.0,False,not_required
98,0.06090814443218844,0.014641114414874201,0.06668329137814251,0.009434325251962902,0.4386458333333333,0.09718749999999998,0.46989583333333335,0.11421874999999998,0.043762399446586435,0.010395467637533122,0.04255279165867999,0.008762920193500431,0.07456475725572934,0.07084854802883309,0.07875871457134506,0.05611603632405478,104.01258633086206,45.81129141345002,99.18010653692451,30.797329539347217,0.264088715225005,0.04007447985673518,0.24060178163807855,0.043469905067757414,0.877833690723916,0.35147713034850603,0.37045612038910114,0.8059194045180189,0.007388274843021153,0.07645324368736521,0.05417899884918945,0.5683714460953743,0.9999999999769587,0.08178463429298288,0.8766167221979875,0.027839755833245383,46.0,10.5,0.0012819444444444445,0.0002971401660574755,0.8868942021341161,0.04093946586737718,42.5,7.5,0.0014610042735042736,0.0004902651850213768,0.04315759555263321,0.0766617359135372,0.25234524843154177,Moderate-region,Region-blob,Sensitive,N/A,Low-frequency,Moderate-region + Region-blob + Low-frequency + Sensitive,0.06668329137814251,0.04473544426354306,False,0.0,False,not_required
99,0.09942096882908924,0.01442324707886121,0.08579775569642248,0.024538065020737562,0.7796875,0.1338020833333332,0.8066666666666666,0.16505208333333343,0.07152172529448633,0.024782035387602985,0.0647230304706998,0.019127268539385497,0.0892193586966404,0.06678869748417077,0.07417938148392982,0.045486301268223346,106.98015392744684,66.35988953543138,88.62570089384784,67.22741983896279,0.2626481962513118,0.05018362217119607,0.26214725918634196,0.04386756748393891,0.9515003782085654,0.1689889818506476,0.1524732742724939,0.24917822750550161,-0.003273954987413008,0.011372496879239441,-0.009616238533070573,0.023186283095425204,0.9491286641433672,0.21384061517087105,0.9500131287652691,0.0238091168898662,68.0,18.0,0.001873180912990196,0.0009014939418585249,0.9580211190563357,0.029356482485538127,60.0,25.5,0.0019253472222222222,0.0011109067300473546,0.06812237788259307,0.0816993700902851,0.26239772771882686,Dense-global,Region-blob,Stable,N/A,Low-frequency,Dense-global + Region-blob + Low-frequency + Stable,0.09942096882908924,0.07152172529448633,False,0.0,False,not_required
100,0.034723225125126586,0.007181199330985016,0.03215851765784406,0.011893329578701532,0.3325,0.05072916666666666,0.31708333333333333,0.06375000000000003,0.032863502346160096,0.007285342577977281,0.03094902912845781,0.011643408777982603,0.1553044072665689,0.061295781658083484,0.14581869924885332,0.06954909417556665,72.92681461618879,19.544888246423852,72.2086199601367,26.03754292657581,0.38181526331471627,0.015428163177405807,0.37771859534745433,0.03322689725353639,0.8891085659571631,0.3706977301629679,0.46576754280777954,0.7049875105905452,-0.003510558476218263,0.011777977925708375,-0.04210996349501654,0.18075047346185877,0.9298161804103366,0.20557408238231656,0.8152703563771218,0.021478985893484404,42.5,12.0,0.000802517361111111,0.0001489883835969132,0.8123568351257702,0.02543632875074897,39.5,17.5,0.0008399822695035462,0.00016250870776732848,0.03190626573730895,0.15056155325771112,0.3797669293310853,Moderate-region,Texture/high-frequency,Sensitive,N/A,High-frequency,Moderate-region + Texture/high-frequency + High-frequency + Sensitive,0.03491605319687748,0.03382458494294599,False,0.0,False,not_required
101,0.03933953161447107,0.029373238074522114,0.0379162434322847,0.03354014321327316,0.3434375,0.07348958333333333,0.32114583333333335,0.1478645833333333,0.03537013167614107,0.023461532814048447,0.034192952489853726,0.0280398432246151,0.13515387360378456,0.05986347367295247,0.12491330337679428,0.06027281762781633,161.78671480671352,14.7178792890968,161.19533164769615,13.92579714701074,0.3334311701856786,0.030369588457147212,0.33248132139253483,0.030231839983336395,0.92098793459836,0.28895238831579717,0.34600410747758714,0.6344948763583682,-0.001332595297232425,0.008050194297957208,-0.01224159445218525,0.08791880018782222,0.992270926479466,0.1075180141805464,0.8260434560902642,0.039296414143911274,43.0,13.5,0.0008993055555555555,0.00024398634380817439,0.8233567054769851,0.050930892645570935,42.0,14.75,0.0008409552845528456,0.00023629361335729252,0.0347815420829974,0.13003358849028943,0.3329562457891067,Moderate-region,Mixed/isotropic,Intermediate,N/A,Mid-frequency,Moderate-region + Mixed/isotropic + Mid-frequency + Intermediate,0.0395736594306676,0.03537013167614107,False,0.0,False,not_required
102,0.0652056323844742,0.02121075734299692,0.05871003426449692,0.02245745488021568,0.8277083333333333,0.044791666666666674,0.8434375000000001,0.0669791666666667,0.05896537294228182,0.02115314649068975,0.0537145721321239,0.018981050134561875,0.15652349643861446,0.06275082326319392,0.1497412828112282,0.07136693859938226,95.27230259720614,26.360705183871204,95.70656635631654,29.317416585890115,0.33264450545247587,0.017790384155645822,0.3330408920518376,0.017179730932986637,0.9336490693661077,0.21801249215575236,0.2483892304715554,0.37034621756303127,0.0,0.00544563620306851,0.0,0.024111858082362277,0.966462571732388,0.1848149104309622,0.9381678121945429,0.010326547459365454,61.0,9.75,0.0014250932835820896,0.0002021054222861242,0.9443426666394152,0.017389507507867163,59.0,11.5,0.001463006132392473,0.00022075105563391798,0.056339972537202854,0.15313238962492132,0.3328426987521568,Dense-global,Region-blob,Stable,N/A,Mid-frequency,Dense-global + Region-blob + Mid-frequency + Stable,0.06524733187879458,0.059688275245839556,False,0.0,False,not_required
